rank,name,elo,peak_elo,peak_date,fights,last_fight,elo_vs_peak
1329,Roger Narvaez,1480.03,1499.18,2014-11-22,3,2015-03-14,-19.15
1330,Sangwook Kim,1480.0,1480.0,2026-01-31,1,2026-01-31,0.0
1331,Chuck O'Neil,1480.0,1480.0,2011-06-04,1,2011-06-04,0.0
1332,Abner Lloveras,1480.0,1480.0,2015-12-11,1,2015-12-11,0.0
1333,Richard Crunkilton,1480.0,1480.0,2003-04-25,1,2003-04-25,0.0
1334,Stephen Bass,1480.0,1480.0,2011-12-03,1,2011-12-03,0.0
1335,Allan Zuniga,1480.0,1480.0,2018-07-06,1,2018-07-06,0.0
1336,Rodolfo Rubio Perez,1480.0,1480.0,2014-11-08,1,2014-11-08,0.0
1337,Bobby Southworth,1480.0,1480.0,2005-04-09,1,2005-04-09,0.0
1338,Dan Barrera,1480.0,1480.0,2007-12-08,1,2007-12-08,0.0
1339,Dean Barry,1480.0,1480.0,2022-04-23,1,2022-04-23,0.0
1340,Cory Hendricks,1480.0,1480.0,2016-07-08,1,2016-07-08,0.0
1341,Brendan Loughnane,1480.0,1480.0,2012-12-14,1,2012-12-14,0.0
1342,Igor Severino,1480.0,1480.0,2024-03-23,1,2024-03-23,0.0
1343,Chris Tickle,1480.0,1480.0,2012-06-01,1,2012-06-01,0.0
1344,Tyler Diamond,1480.0,1480.0,2018-07-06,1,2018-07-06,0.0
1345,Allen Frye Jr.,1480.0,1480.0,2025-12-13,1,2025-12-13,0.0
1346,Collin Hart,1480.0,1480.0,2013-04-13,1,2013-04-13,0.0
1347,Alex Andrade,1480.0,1480.0,2000-06-09,1,2000-06-09,0.0
1348,Marek Bujlo,1480.0,1480.0,2025-11-22,1,2025-11-22,0.0
1349,Mark Scanlon,1480.0,1480.0,2010-11-13,1,2010-11-13,0.0
1350,Allan Goes,1480.0,1480.0,1998-05-15,1,1998-05-15,0.0
1351,Keith Berish,1480.0,1500.0,2014-07-06,2,2016-12-09,-20.0
1352,Sako Chivitchian,1480.0,1480.0,2010-12-04,1,2010-12-04,0.0
1353,Danyelle Wolf,1479.98,1479.98,2022-09-10,1,2022-09-10,0.0
1354,Josh Shockman,1479.94,1479.94,2006-11-18,1,2006-11-18,0.0
1355,Hacran Dias,1479.9,1540.63,2015-06-27,8,2017-10-28,-60.73
1356,Steve Bruno,1479.88,1500.03,2008-12-10,3,2009-02-07,-20.15
1357,Adrian Serrano,1479.85,1479.85,2000-06-09,1,2000-06-09,0.0
1358,Nathan Coy,1479.85,1497.36,2016-02-21,3,2017-04-15,-17.51
1359,KJ Noons,1479.84,1533.89,2014-04-16,6,2016-02-06,-54.06
1360,Cal Worsham,1479.84,1500.18,1996-05-17,3,1996-12-07,-20.34
1361,Nick Agallar,1479.76,1479.76,2003-11-21,1,2003-11-21,0.0
1362,Tereza Bleda,1479.73,1500.99,2023-06-17,3,2025-12-13,-21.27
1363,Ian Entwistle,1479.73,1502.02,2014-12-13,3,2016-04-10,-22.29
1364,Pannie Kianzad,1479.7,1544.72,2021-06-12,11,2024-08-10,-65.02
1365,Callan Potter,1479.68,1499.7,2019-10-05,3,2020-02-22,-20.02
1366,Luke Zachrich,1479.67,1502.93,2014-07-05,3,2014-11-07,-23.26
1367,Tofiq Musayev,1479.66,1479.66,2025-06-21,1,2025-06-21,0.0
1368,Eduardo Garagorri,1479.64,1518.25,2019-08-10,3,2020-11-07,-38.61
1369,Austin Springer,1479.61,1479.61,2020-08-29,1,2020-08-29,0.0
1370,Alexandre Ferreira,1479.59,1479.59,2010-11-13,1,2010-11-13,0.0
1371,Daniel Omielanczuk,1479.59,1543.56,2016-07-13,9,2017-07-08,-63.97
1372,Mike Wessel,1479.54,1479.54,2008-12-27,1,2008-12-27,0.0
1373,Guram Kutateladze,1479.54,1519.0,2020-10-17,5,2025-03-22,-39.46
1374,Niklas Backstrom,1479.53,1525.01,2014-05-31,3,2015-06-20,-45.48
1375,Gianni Vazquez,1479.45,1479.45,2026-02-07,1,2026-02-07,0.0
1376,Christian Wellisch,1479.45,1522.01,2007-09-22,5,2009-01-31,-42.56
1377,Deron Winn,1479.42,1518.68,2019-06-22,5,2022-06-18,-39.26
1378,Hugo Duarte,1479.42,1479.42,1998-05-15,1,1998-05-15,0.0
1379,Milton Vieira,1479.4,1500.0,2012-06-23,2,2013-01-19,-20.6
1380,Brandon Melendez,1479.4,1479.4,2007-06-23,1,2007-06-23,0.0
1381,Spike Carlyle,1479.4,1523.0,2020-02-29,3,2020-11-28,-43.6
1382,James Te Huna,1479.39,1574.71,2013-02-16,10,2016-03-19,-95.32
1383,Chico Camus,1479.37,1520.43,2012-08-11,8,2015-09-26,-41.06
1384,Askar Mozharov,1479.37,1479.37,2022-06-04,1,2022-06-04,0.0
1385,Igor Zinoviev,1479.36,1479.36,1998-03-13,1,1998-03-13,0.0
1386,Jesse Bongfeldt,1479.3,1500.0,2010-12-11,2,2011-06-11,-20.7
1387,Matthew Semelsberger,1479.21,1567.65,2022-12-17,11,2024-11-09,-88.44
1388,Koji Kitao,1479.21,1479.21,1996-05-17,1,1996-05-17,0.0
1389,Neil Wain,1479.19,1479.19,2008-10-18,1,2008-10-18,0.0
1390,Harry Hardwick,1479.17,1479.17,2025-09-06,1,2025-09-06,0.0
1391,Drew McFedries,1479.17,1524.14,2007-06-12,9,2009-09-19,-44.97
1392,Cole Miller,1479.13,1576.66,2010-09-15,20,2016-12-17,-97.53
1393,Matt Arroyo,1479.12,1523.0,2007-12-08,3,2009-01-31,-43.88
1394,Carlos Barreto,1479.11,1479.11,1997-10-17,1,1997-10-17,0.0
1395,Henry Martinez,1479.1,1500.37,2012-06-08,3,2012-12-08,-21.27
1396,Brian Gassaway,1479.02,1479.02,2005-08-20,1,2005-08-20,0.0
1397,John Dowdy,1479.02,1479.02,1995-04-07,1,1995-04-07,0.0
1398,Tony Halme,1479.02,1479.02,1997-05-30,1,1997-05-30,0.0
1399,Frank Caracci,1479.02,1479.02,1999-01-08,1,1999-01-08,0.0
1400,Joe Son,1479.02,1479.02,1994-12-16,1,1994-12-16,0.0
1401,Todd Butler,1479.02,1479.02,1997-07-27,1,1997-07-27,0.0
1402,Melton Bowen,1479.02,1479.02,1994-12-16,1,1994-12-16,0.0
1403,CM Punk,1479.02,1479.02,2016-09-10,2,2018-06-09,0.0
1404,Lewis Gonzalez,1479.01,1479.01,2015-06-27,1,2015-06-27,0.0
1405,Ange Loosa,1478.99,1519.6,2023-09-02,6,2025-06-14,-40.61
1406,John Gunderson,1478.99,1500.16,2010-06-19,3,2010-09-15,-21.17
1407,Simeon Thoresen,1478.96,1523.0,2012-04-14,3,2013-01-26,-44.04
1408,Robert Sanchez,1478.95,1499.65,2018-02-18,3,2018-09-08,-20.7
1409,Paul Rodriguez,1478.94,1478.94,2001-06-29,1,2001-06-29,0.0
1410,Bill Mahood,1478.94,1478.94,2005-06-04,1,2005-06-04,0.0
1411,Shamar Bailey,1478.94,1522.0,2011-06-04,3,2011-11-19,-43.06
1412,Reginaldo Vieira,1478.92,1520.0,2015-08-01,3,2017-02-19,-41.08
1413,John Salter,1478.89,1502.36,2010-05-08,3,2010-08-28,-23.46
1414,Court McGee,1478.89,1558.99,2011-09-17,24,2025-06-14,-80.1
1415,Eddie Ruiz,1478.87,1478.87,2003-06-06,1,2003-06-06,0.0
1416,Tyson Nam,1478.86,1521.89,2022-08-13,8,2023-07-15,-43.03
1417,Keiichiro Yamamiya,1478.85,1478.85,1999-11-19,1,1999-11-19,0.0
1418,Rob MacDonald,1478.85,1502.02,2006-06-28,3,2006-08-26,-23.18
1419,Marcelo Aguiar,1478.78,1478.78,2000-06-09,1,2000-06-09,0.0
1420,Jason DeLucia,1478.77,1505.53,1994-03-11,3,1999-11-19,-26.76
1421,John Maguire,1478.76,1545.48,2012-04-14,5,2013-06-15,-66.73
1422,Martin Sano,1478.75,1478.75,2021-09-25,1,2021-09-25,0.0
1423,Joe Merritt,1478.7,1478.7,2015-06-27,1,2015-06-27,0.0
1424,Chris Leben,1478.68,1589.9,2006-04-06,22,2013-12-28,-111.22
1425,Diyar Nurgozhay,1478.67,1478.67,2026-03-07,3,2026-03-07,0.0
1426,Yoshinori Horie,1478.64,1478.64,2019-07-27,1,2019-07-27,0.0
1427,Christian Aguilera,1478.64,1523.0,2020-06-13,3,2021-05-08,-44.36
1428,Emily Ducote,1478.63,1520.34,2022-07-16,5,2024-05-18,-41.71
1429,Shonie Carter,1478.61,1561.46,2001-05-04,6,2006-12-13,-82.85
1430,Marcus Brimage,1478.52,1557.69,2012-09-22,8,2015-07-18,-79.17
1431,Mike Easton,1478.43,1563.8,2012-07-07,7,2014-06-14,-85.37
1432,Daniel Barez,1478.43,1497.78,2024-09-28,3,2025-03-15,-19.35
1433,Eric McConico,1478.39,1499.31,2025-08-09,3,2025-11-15,-20.91
1434,Batgerel Danaa,1478.35,1539.6,2021-10-16,7,2023-04-22,-61.25
1435,Phil Johns,1478.34,1478.34,2001-02-23,1,2001-02-23,0.0
1436,Matt Schnell,1478.31,1549.62,2019-08-03,16,2025-11-08,-71.31
1437,Sheldon Westcott,1478.31,1478.31,2016-01-02,3,2016-01-02,0.0
1438,Per Eklund,1478.28,1501.41,2008-10-18,3,2009-02-21,-23.12
1439,Darren Stewart,1478.26,1538.87,2020-08-08,14,2021-08-28,-60.62
1440,Matt Lucas,1478.23,1478.23,2011-11-12,1,2011-11-12,0.0
1441,Marco Polo Reyes,1478.15,1556.71,2018-01-14,8,2019-09-21,-78.56
1442,Billy Ray Goff,1478.1,1520.82,2023-08-26,3,2025-05-31,-42.71
1443,Cody McKenzie,1478.07,1523.0,2010-12-04,7,2013-12-14,-44.93
1444,Marcel Fortuna,1478.06,1521.77,2017-02-04,3,2017-11-11,-43.71
1445,David Michaud,1478.06,1500.81,2014-12-13,3,2015-04-25,-22.75
1446,Clay Guida,1478.06,1605.36,2011-06-04,37,2024-12-07,-127.3
1447,Carlo Pedersoli Jr.,1478.02,1517.85,2018-05-27,3,2019-02-23,-39.84
1448,Fabio Gurgel,1478.01,1478.01,1996-09-20,1,1996-09-20,0.0
1449,Dante Rivera,1478.0,1478.0,2008-06-21,1,2008-06-21,0.0
1450,Antonio Banuelos,1478.0,1478.0,2011-02-05,1,2011-02-05,0.0
1451,Wallid Ismail,1478.0,1478.0,1997-02-07,1,1997-02-07,0.0
1452,Peggy Morgan,1478.0,1478.0,2013-11-30,1,2013-11-30,0.0
1453,Brad Gumm,1478.0,1478.0,2000-03-10,2,2000-09-22,0.0
1454,Dave Galera,1478.0,1478.0,2014-01-04,1,2014-01-04,0.0
1455,James Hammortree,1478.0,1478.0,2010-06-19,1,2010-06-19,0.0
1456,Ryan McGillivray,1478.0,1478.0,2011-06-04,1,2011-06-04,0.0
1457,Adam Milstead,1478.0,1520.8,2016-05-29,4,2018-12-15,-42.8
1458,Alex Stiebling,1478.0,1478.0,2000-11-17,1,2000-11-17,0.0
1459,Nick Serra,1478.0,1478.0,2002-06-22,1,2002-06-22,0.0
1460,Baergeng Jieleyisi,1478.0,1478.0,2024-11-23,1,2024-11-23,0.0
1461,Noe Hernandez,1478.0,1478.0,1998-05-15,1,1998-05-15,0.0
1462,James Zikic,1478.0,1478.0,2002-07-13,1,2002-07-13,0.0
1463,Steve Byrnes,1478.0,1478.0,2006-12-13,1,2006-12-13,0.0
1464,Daniel Spohn,1478.0,1478.0,2014-07-06,1,2014-07-06,0.0
1465,Jon Manley,1478.0,1478.0,2013-02-23,1,2013-02-23,0.0
1466,Tina Lahdemaki,1478.0,1478.0,2014-07-16,1,2014-07-16,0.0
1467,Jay Cucciniello,1478.0,1478.0,2018-07-06,1,2018-07-06,0.0
1468,Rocky Lee,1478.0,1478.0,2015-04-11,1,2015-04-11,0.0
1469,Romie Aram,1478.0,1478.0,2003-04-25,1,2003-04-25,0.0
1470,Roger Gracie,1478.0,1478.0,2013-07-06,1,2013-07-06,0.0
1471,James Mulheron,1478.0,1478.0,2017-07-16,1,2017-07-16,0.0
1472,Chris Spang,1478.0,1478.0,2013-04-06,1,2013-04-06,0.0
1473,Alex Gorgees,1478.0,1478.0,2018-12-01,1,2018-12-01,0.0
1474,Tyler Toner,1478.0,1478.0,2010-12-04,1,2010-12-04,0.0
1475,Jianping Yang,1478.0,1478.0,2014-08-23,1,2014-08-23,0.0
1476,Ramon Taveras,1477.99,1519.0,2024-01-20,3,2025-09-27,-41.01
1477,Jerrod Sanders,1477.98,1498.97,2015-07-12,4,2016-07-07,-20.98
1478,Garrett Armfield,1477.97,1520.91,2024-01-20,5,2024-11-02,-42.94
1479,Ryan Loder,1477.96,1523.0,2024-08-24,3,2025-11-22,-45.04
1480,Akira Corassani,1477.96,1540.43,2013-04-06,6,2015-01-24,-62.47
1481,Marcus Bossett,1477.94,1523.0,1994-12-16,3,1996-12-07,-45.06
1482,Willamy Freire,1477.93,1477.93,2011-01-22,1,2011-01-22,0.0
1483,Nick Roehrick,1477.91,1477.91,2017-07-07,1,2017-07-07,0.0
1484,Ben Sosoli,1477.85,1500.0,2019-10-18,2,2020-02-22,-22.15
1485,Devin Clark,1477.8,1537.29,2020-06-06,17,2024-02-10,-59.5
1486,Carlos Mota,1477.79,1477.79,2022-10-29,1,2022-10-29,0.0
1487,Satoshi Honma,1477.78,1477.78,2000-04-14,1,2000-04-14,0.0
1488,Ian Loveland,1477.76,1522.0,2010-12-04,3,2011-08-27,-44.24
1489,Elise Reed,1477.74,1498.89,2022-03-19,9,2025-05-17,-21.16
1490,Trevor Smith,1477.69,1531.59,2016-08-06,12,2019-12-07,-53.91
1491,Kamuela Kirk,1477.67,1523.64,2021-06-05,3,2023-07-08,-45.97
1492,Clifford Starks,1477.67,1522.0,2011-10-29,3,2013-04-20,-44.33
1493,Jesse Lennox,1477.62,1523.0,2009-08-08,3,2010-06-12,-45.38
1494,Aaron Rosa,1477.62,1498.63,2011-11-12,3,2012-03-02,-21.01
1495,Asbel Cancio,1477.57,1477.57,1995-04-07,1,1995-04-07,0.0
1496,Carlos Hernandez,1477.48,1519.0,2022-02-26,7,2025-05-17,-41.52
1497,Cyril Asker,1477.46,1498.51,2017-11-25,5,2018-02-10,-21.05
1498,Luke Cummo,1477.41,1524.73,2007-09-19,7,2008-08-09,-47.31
1499,Augusto Montano,1477.4,1521.07,2014-11-15,3,2016-09-17,-43.66
1500,Yves Jabouin,1477.37,1542.12,2012-05-15,10,2015-08-23,-64.75
1501,Joe Jordan,1477.37,1477.37,2006-07-08,1,2006-07-08,0.0
1502,Kit Cope,1477.35,1477.35,2005-11-05,1,2005-11-05,0.0
1503,Mark Godbeer,1477.35,1500.39,2017-03-04,4,2018-03-17,-23.03
1504,Alberta Cerra Leon,1477.34,1477.34,1994-03-11,1,1994-03-11,0.0
1505,Gerry Harris,1477.31,1477.31,1995-09-08,1,1995-09-08,0.0
1506,Hector Urbina,1477.31,1519.54,2014-11-15,3,2016-09-24,-42.23
1507,Kanako Murata,1477.3,1519.23,2020-11-14,3,2023-10-07,-41.93
1508,Daron Cruickshank,1477.3,1552.62,2014-05-10,13,2016-01-17,-75.32
1509,Ricardo Ramos,1477.27,1573.96,2019-11-16,15,2025-10-11,-96.69
1510,Issei Tamura,1477.26,1522.89,2012-02-25,3,2013-03-16,-45.62
1511,Chris Brennan,1477.26,1502.02,1998-03-13,3,2002-01-11,-24.76
1512,Shamil Abdurakhimov,1477.25,1565.87,2019-04-20,11,2023-01-21,-88.61
1513,Ariane Carnelossi,1477.25,1521.46,2021-10-16,6,2025-11-01,-44.21
1514,Matt Hobar,1477.22,1497.75,2014-08-23,3,2014-12-06,-20.54
1515,Ryan Roberts,1477.22,1477.22,2008-04-02,1,2008-04-02,0.0
1516,Trent Jenkins,1477.21,1477.21,1995-12-16,1,1995-12-16,0.0
1517,Luke Fernandez,1477.21,1477.21,2026-03-07,1,2026-03-07,0.0
1518,Kimo Leopoldo,1477.19,1498.99,2003-06-06,6,2004-06-19,-21.8
1519,Kelly Dullanty,1477.19,1477.19,2002-03-22,1,2002-03-22,0.0
1520,Kevin Christian,1477.19,1477.19,2025-11-01,1,2025-11-01,0.0
1521,Derrick Noble,1477.18,1477.18,2006-04-15,1,2006-04-15,0.0
1522,Paul Herrera,1477.18,1477.18,1996-02-16,1,1996-02-16,0.0
1523,Brian Cobb,1477.17,1477.17,2009-02-21,1,2009-02-21,0.0
1524,Ernest Chavez,1477.17,1519.0,2014-02-22,3,2014-10-04,-41.83
1525,Branden Lee Hinkle,1477.16,1523.0,2005-10-07,3,2006-06-28,-45.84
1526,Floyd Sword,1477.14,1477.14,2007-06-23,1,2007-06-23,0.0
1527,Stevie Lynch,1477.13,1477.13,2007-06-16,1,2007-06-16,0.0
1528,Sam Hoger,1477.13,1520.0,2005-04-09,5,2007-02-03,-42.87
1529,Jesse Sanders,1477.12,1477.12,2009-04-01,1,2009-04-01,0.0
1530,Luis Pajuelo,1477.11,1477.11,2024-03-23,1,2024-03-23,0.0
1531,Rodrigo Ruas,1477.07,1477.07,2002-06-22,1,2002-06-22,0.0
1532,Will Chope,1477.04,1477.04,2014-01-04,1,2014-01-04,0.0
1533,John Matua,1477.04,1477.04,1995-07-14,1,1995-07-14,0.0
1534,Isabela de Padua,1477.03,1477.03,2019-11-16,1,2019-11-16,0.0
1535,Philip De Fries,1477.02,1522.29,2011-11-05,5,2013-04-06,-45.26
1536,Tom Egan,1477.0,1477.0,2009-01-17,1,2009-01-17,0.0
1537,Justin James,1477.0,1477.0,2006-10-14,1,2006-10-14,0.0
1538,Dorian Price,1477.0,1477.0,2007-12-08,1,2007-12-08,0.0
1539,Chris Condo,1477.0,1477.0,1999-05-07,1,1999-05-07,0.0
1540,Cory Walmsley,1477.0,1477.0,2006-08-26,1,2006-08-26,0.0
1541,Chris Sanford,1477.0,1477.0,2005-04-09,1,2005-04-09,0.0
1542,Lowell Anderson,1477.0,1477.0,1999-09-24,1,1999-09-24,0.0
1543,Bruno Korea,1477.0,1477.0,2015-11-07,1,2015-11-07,0.0
1544,Sean Daugherty,1477.0,1477.0,1994-03-11,1,1994-03-11,0.0
1545,Eugenio Tadeu,1477.0,1477.0,1998-03-13,1,1998-03-13,0.0
1546,Rolles Gracie,1477.0,1477.0,2010-02-06,1,2010-02-06,0.0
1547,Bob Gilstrap,1477.0,1477.0,1998-05-15,1,1998-05-15,0.0
1548,Shane Primm,1477.0,1477.0,2008-12-13,1,2008-12-13,0.0
1549,Wagner Campos,1477.0,1477.0,2012-06-23,1,2012-06-23,0.0
1550,Paulo Santos,1477.0,1477.0,1998-10-16,1,1998-10-16,0.0
1551,Flavio Luiz Moura,1477.0,1477.0,1999-07-16,1,1999-07-16,0.0
1552,Maia Stevenson,1477.0,1477.0,2018-02-03,1,2018-02-03,0.0
1553,Gerald Strebendt,1477.0,1477.0,2003-09-26,1,2003-09-26,0.0
1554,Feng Xiaocan,1477.0,1477.0,2024-11-23,1,2024-11-23,0.0
1555,Aaron Brink,1477.0,1477.0,2000-11-17,1,2000-11-17,0.0
1556,Aaron Wilkinson,1477.0,1477.0,2010-12-04,1,2010-12-04,0.0
1557,Darrel Gholar,1477.0,1477.0,1999-01-08,1,1999-01-08,0.0
1558,Chris Saunders,1477.0,1477.0,2012-06-01,1,2012-06-01,0.0
1559,Fred Ettish,1477.0,1477.0,1994-03-11,1,1994-03-11,0.0
1560,Marcus Jones,1477.0,1477.0,2009-12-05,1,2009-12-05,0.0
1561,Nandor Guelmino,1477.0,1477.0,2013-09-21,1,2013-09-21,0.0
1562,Adam Cella,1477.0,1477.0,2013-04-06,1,2013-04-06,0.0
1563,Thaddeus Luster,1477.0,1477.0,1994-03-11,1,1994-03-11,0.0
1564,Dustin Neace,1477.0,1477.0,2011-12-03,1,2011-12-03,0.0
1565,Danillo Villefort,1477.0,1477.0,2009-08-08,1,2009-08-08,0.0
1566,Martin Svensson,1477.0,1477.0,2016-02-27,1,2016-02-27,0.0
1567,Wade Shipp,1477.0,1477.0,2004-04-02,1,2004-04-02,0.0
1568,Duda Santana,1477.0,1477.0,2019-06-01,1,2019-06-01,0.0
1569,Zygimantas Ramaska,1477.0,1477.0,2024-09-07,1,2024-09-07,0.0
1570,Sean Gannon,1477.0,1477.0,2005-10-07,1,2005-10-07,0.0
1571,James Giboo,1477.0,1477.0,2008-07-19,1,2008-07-19,0.0
1572,David Velasquez,1477.0,1477.0,2000-03-10,1,2000-03-10,0.0
1573,Wes Schultz,1477.0,1477.0,2026-02-28,1,2026-02-28,0.0
1574,Vernon Ramos Ho,1477.0,1477.0,2015-11-21,1,2015-11-21,0.0
1575,Darrill Schoonover,1477.0,1477.0,2009-12-05,1,2009-12-05,0.0
1576,Jared Rollins,1477.0,1477.0,2007-12-08,1,2007-12-08,0.0
1577,Zach Light,1477.0,1477.0,2002-06-22,1,2002-06-22,0.0
1578,John Polakowski,1477.0,1477.0,2008-12-13,1,2008-12-13,0.0
1579,Francesco Maturi,1477.0,1477.0,1995-09-08,1,1995-09-08,0.0
1580,Jules Bruchez,1477.0,1477.0,2008-12-13,1,2008-12-13,0.0
1581,Frank Lester,1477.0,1477.0,2009-06-20,1,2009-06-20,0.0
1582,Bentley Syler,1477.0,1477.0,2015-03-21,1,2015-03-21,0.0
1583,Mario Neto,1477.0,1477.0,2006-09-23,1,2006-09-23,0.0
1584,Cale Yarbrough,1477.0,1477.0,2008-07-19,1,2008-07-19,0.0
1585,Sherman Pendergarst,1477.0,1477.0,2006-11-18,1,2006-11-18,0.0
1586,David Roberts,1477.0,1477.0,1999-05-07,1,1999-05-07,0.0
1587,Justin Frazier,1477.0,1477.0,2018-11-30,1,2018-11-30,0.0
1588,Elisha Ellison,1477.0,1477.0,2025-09-27,1,2025-09-27,0.0
1589,Manuel Rodriguez,1477.0,1477.0,2012-12-14,1,2012-12-14,0.0
1590,Joey Gilbert,1477.0,1477.0,2001-05-04,1,2001-05-04,0.0
1591,Marcus Silveira,1477.0,1477.0,1997-12-21,2,1997-12-21,0.0
1592,Fredson Paixao,1477.0,1477.0,2010-12-04,1,2010-12-04,0.0
1593,Adriano Santos,1477.0,1477.0,1998-10-16,1,1998-10-16,0.0
1594,Delson Heleno,1477.0,1477.0,2012-06-23,1,2012-06-23,0.0
1595,Mike King,1477.0,1477.0,2014-07-19,1,2014-07-19,0.0
1596,Josh Stuart,1477.0,1477.0,1998-03-13,1,1998-03-13,0.0
1597,Derek Downey,1477.0,1477.0,2009-02-07,1,2009-02-07,0.0
1598,Leigh Remedios,1477.0,1477.0,2002-07-13,1,2002-07-13,0.0
1599,Andy Anderson,1477.0,1477.0,1995-04-07,1,1995-04-07,0.0
1600,David Hood,1477.0,1477.0,1995-09-08,1,1995-09-08,0.0
1601,Josh Rafferty,1477.0,1477.0,2005-04-09,1,2005-04-09,0.0
1602,Max Gimenis,1477.0,1477.0,2025-11-08,1,2025-11-08,0.0
1603,Jack McGlaughlin,1477.0,1477.0,1995-07-14,1,1995-07-14,0.0
1604,Ariel Beck,1477.0,1477.0,2017-12-01,1,2017-12-01,0.0
1605,Josh Bryant,1477.0,1477.0,2010-06-19,1,2010-06-19,0.0
1606,Dave Berry,1477.0,1477.0,1996-09-20,1,1996-09-20,0.0
1607,Manolo Zecchini,1477.0,1477.0,2023-09-02,1,2023-09-02,0.0
1608,Billy Miles,1477.0,1477.0,2007-12-08,1,2007-12-08,0.0
1609,Rodrigo Sezinando,1477.0,1477.0,2025-09-13,1,2025-09-13,0.0
1610,Sebastian Szalay,1477.0,1477.0,2026-01-31,1,2026-01-31,0.0
1611,Jason Thacker,1477.0,1477.0,2005-04-09,1,2005-04-09,0.0
1612,Eric Martin,1477.0,1477.0,1997-02-07,1,1997-02-07,0.0
1613,Gilbert Smith,1477.0,1477.0,2013-04-13,1,2013-04-13,0.0
1614,Matt Andersen,1477.0,1477.0,1996-05-17,1,1996-05-17,0.0
1615,Emmanuel Yarborough,1477.0,1477.0,1994-09-09,1,1994-09-09,0.0
1616,Christina Marks,1477.0,1477.0,2017-12-01,1,2017-12-01,0.0
1617,Jason Fairn,1477.0,1477.0,1994-12-16,1,1994-12-16,0.0
1618,Richie Hightower,1477.0,1477.0,2007-12-08,1,2007-12-08,0.0
1619,Joey Roberts,1477.0,1477.0,1999-03-05,1,1999-03-05,0.0
1620,Michel Batista,1477.0,1477.0,2018-11-30,1,2018-11-30,0.0
1621,John Kolosci,1477.0,1477.0,2007-12-08,1,2007-12-08,0.0
1622,Kerry Schall,1477.0,1477.0,2005-11-05,1,2005-11-05,0.0
1623,Albert Cheng,1477.0,1477.0,2014-03-01,1,2014-03-01,0.0
1624,Kiru Sahota,1477.0,1477.0,2024-11-23,1,2024-11-23,0.0
1625,Neil Grove,1477.0,1477.0,2009-02-21,1,2009-02-21,0.0
1626,David Baron,1477.0,1477.0,2008-10-18,1,2008-10-18,0.0
1627,Kevin Rosier,1477.0,1477.0,1994-12-16,1,1994-12-16,0.0
1628,Jamie Yager,1477.0,1477.0,2010-06-19,1,2010-06-19,0.0
1629,Lodune Sincaid,1477.0,1477.0,2005-04-09,1,2005-04-09,0.0
1630,Eldo Xavier Dias,1477.0,1477.0,1994-12-16,1,1994-12-16,0.0
1631,Joe Pardo,1477.0,1477.0,1998-05-15,1,1998-05-15,0.0
1632,Jermaine Andre,1477.0,1477.0,2000-03-10,1,2000-03-10,0.0
1633,Richie Smullen,1477.0,1477.0,2018-07-06,1,2018-07-06,0.0
1634,Humberto Brown Morrison,1477.0,1477.0,2014-11-15,1,2014-11-15,0.0
1635,Izabela Badurek,1477.0,1477.0,2015-04-11,1,2015-04-11,0.0
1636,Vinicius Queiroz,1477.0,1477.0,2010-10-16,1,2010-10-16,0.0
1637,Andy Wang,1477.0,1477.0,2007-06-23,1,2007-06-23,0.0
1638,Steven Koslow,1477.0,1477.0,2022-12-10,1,2022-12-10,0.0
1639,Keigo Kunihara,1477.0,1477.0,2005-10-07,1,2005-10-07,0.0
1640,Anistavio Medeiros,1477.0,1477.0,2012-06-23,1,2012-06-23,0.0
1641,Jimmy Quinlan,1477.0,1477.0,2013-04-13,1,2013-04-13,0.0
1642,Eric Nolan,1477.0,1477.0,2025-08-16,1,2025-08-16,0.0
1643,SeungGuk Choi,1477.0,1477.0,2023-02-04,1,2023-02-04,0.0
1644,Karine Gevorgyan,1477.0,1477.0,2017-12-01,1,2017-12-01,0.0
1645,Alex Schoenauer,1477.0,1477.0,2005-04-09,1,2005-04-09,0.0
1646,Bharat Kandare,1477.0,1477.0,2017-11-25,1,2017-11-25,0.0
1647,Tim McKenzie,1477.0,1477.0,2009-04-01,1,2009-04-01,0.0
1648,Kristof Midoux,1477.0,1477.0,2006-08-17,1,2006-08-17,0.0
1649,Icho Larenas,1477.0,1477.0,2006-03-04,1,2006-03-04,0.0
1650,Marcos Vinicius,1476.99,1523.0,2012-06-23,3,2013-09-04,-46.01
1651,Juliana Lima,1476.98,1521.71,2015-05-30,7,2018-01-27,-44.73
1652,Ryan Madigan,1476.95,1476.95,2009-03-07,1,2009-03-07,0.0
1653,Jim Mullen,1476.94,1476.94,1997-02-07,1,1997-02-07,0.0
1654,Abdul-Kareem Al-Selwady,1476.91,1476.91,2024-03-02,1,2024-03-02,0.0
1655,Danny Chavez,1476.9,1518.01,2020-08-15,4,2022-06-18,-41.11
1656,Scott Junk,1476.9,1476.9,2007-09-22,1,2007-09-22,0.0
1657,Ryan Parker,1476.88,1476.88,1995-09-08,1,1995-09-08,0.0
1658,Dale Hartt,1476.88,1501.53,2008-12-10,3,2009-06-13,-24.65
1659,David Levicki,1476.84,1476.84,1994-03-11,1,1994-03-11,0.0
1660,Harold Howard,1476.84,1502.02,1994-09-09,3,1995-09-08,-25.19
