rank,name,peak_elo,peak_date,current_elo,elo_vs_peak,fights,last_fight
2327,Joseph Sandoval,1477.0,2011-10-01,1456.02,-20.98,2,2012-01-20
2328,Jessica Rakoczy,1477.0,2013-11-30,1460.2,-16.8,2,2015-04-25
2329,Fredson Paixao,1477.0,2010-12-04,1477.0,0.0,1,2010-12-04
2330,Nandor Guelmino,1477.0,2013-09-21,1477.0,0.0,1,2013-09-21
2331,Te Edwards,1477.0,2018-10-27,1458.22,-18.78,2,2019-01-19
2332,Matt Andersen,1477.0,1996-05-17,1477.0,0.0,1,1996-05-17
2333,Feng Xiaocan,1477.0,2024-11-23,1477.0,0.0,1,2024-11-23
2334,Jared Rollins,1477.0,2007-12-08,1477.0,0.0,1,2007-12-08
2335,Kiru Sahota,1477.0,2024-11-23,1477.0,0.0,1,2024-11-23
2336,Leo Kuntz,1477.0,2015-05-23,1458.18,-18.82,2,2015-11-28
2337,Jules Bruchez,1477.0,2008-12-13,1477.0,0.0,1,2008-12-13
2338,Vinicius Moreira,1477.0,2019-01-19,1413.18,-63.82,4,2021-01-20
2339,Garett Whiteley,1477.0,2013-10-09,1435.19,-41.81,3,2014-12-13
2340,Jesse Forbes,1477.0,2006-06-24,1434.59,-42.41,3,2010-05-29
2341,Izabela Badurek,1477.0,2015-04-11,1477.0,0.0,1,2015-04-11
2342,John Cofer,1477.0,2012-06-01,1456.02,-20.98,2,2012-12-15
2343,Emmanuel Yarborough,1477.0,1994-09-09,1477.0,0.0,1,1994-09-09
2344,Dave Berry,1477.0,1996-09-20,1477.0,0.0,1,1996-09-20
2345,Brogan Walker,1477.0,2022-08-06,1440.53,-36.47,3,2025-10-04
2346,Royce Alger,1477.0,1997-05-30,1456.02,-20.98,2,1999-07-16
2347,Maia Stevenson,1477.0,2018-02-03,1477.0,0.0,1,2018-02-03
2348,Martin Svensson,1477.0,2016-02-27,1477.0,0.0,1,2016-02-27
2349,Adriano Santos,1477.0,1998-10-16,1477.0,0.0,1,1998-10-16
2350,Chris Sanford,1477.0,2005-04-09,1477.0,0.0,1,2005-04-09
2351,Justin Frazier,1477.0,2018-11-30,1477.0,0.0,1,2018-11-30
2352,David Velasquez,1477.0,2000-03-10,1477.0,0.0,1,2000-03-10
2353,Francesco Maturi,1477.0,1995-09-08,1477.0,0.0,1,1995-09-08
2354,Lisa Ellis,1477.0,2014-12-12,1454.09,-22.91,2,2015-05-09
2355,Louis Cosce,1477.0,2020-11-21,1457.88,-19.12,2,2022-09-17
2356,Joe Veres,1477.0,2007-09-19,1456.02,-20.98,2,2008-01-23
2357,Dequan Townsend,1477.0,2019-06-29,1417.67,-59.33,4,2020-10-03
2358,Mike Jackson,1477.0,2016-02-06,1454.0,-23.0,4,2022-10-15
2359,Micheal Gillmore,1477.0,2021-08-28,1453.98,-23.02,2,2022-02-26
2360,David Kaplan,1477.0,2008-12-13,1458.29,-18.71,2,2009-05-23
2361,Gilbert Smith,1477.0,2013-04-13,1477.0,0.0,1,2013-04-13
2362,Marcus Silveira,1477.0,1997-12-21,1477.0,0.0,2,1997-12-21
2363,Jon Olav Einemo,1477.0,2011-06-11,1462.68,-14.32,2,2012-01-28
2364,Josh Shockley,1477.0,2014-06-14,1456.7,-20.3,2,2015-02-22
2365,Jason Thacker,1477.0,2005-04-09,1477.0,0.0,1,2005-04-09
2366,Dylan Budka,1477.0,2024-04-06,1443.26,-33.74,3,2025-02-15
2367,Dan Stittgen,1477.0,2012-02-04,1459.67,-17.33,2,2012-07-11
2368,Darrel Gholar,1477.0,1999-01-08,1477.0,0.0,1,1999-01-08
2369,Danny Abbadi,1477.0,2006-06-24,1458.27,-18.73,2,2006-09-23
2370,John Kolosci,1477.0,2007-12-08,1477.0,0.0,1,2007-12-08
2371,Mike Santiago,1477.0,2017-09-02,1436.5,-40.5,3,2018-06-09
2372,David Roberts,1477.0,1999-05-07,1477.0,0.0,1,1999-05-07
2373,Dustin Neace,1477.0,2011-12-03,1477.0,0.0,1,2011-12-03
2374,Jeremy Jackson,1477.0,2003-09-26,1455.74,-21.26,2,2006-11-11
2375,Mike King,1477.0,2014-07-19,1477.0,0.0,1,2014-07-19
2376,Karine Gevorgyan,1477.0,2017-12-01,1477.0,0.0,1,2017-12-01
2377,Michel Quinones,1477.0,2017-06-25,1458.11,-18.89,2,2017-11-11
2378,Matt Van Buren,1477.0,2014-07-06,1452.42,-24.58,2,2015-01-18
2379,Manolo Zecchini,1477.0,2023-09-02,1477.0,0.0,1,2023-09-02
2380,Christina Marks,1477.0,2017-12-01,1477.0,0.0,1,2017-12-01
2381,Ben Wall,1477.0,2013-12-06,1455.55,-21.45,2,2014-05-10
2382,Vernon Ramos Ho,1477.0,2015-11-21,1477.0,0.0,1,2015-11-21
2383,Jermaine Andre,1477.0,2000-03-10,1477.0,0.0,1,2000-03-10
2384,Thaddeus Luster,1477.0,1994-03-11,1477.0,0.0,1,1994-03-11
2385,Eric Nolan,1477.0,2025-08-16,1477.0,0.0,1,2025-08-16
2386,Lodune Sincaid,1477.0,2005-04-09,1477.0,0.0,1,2005-04-09
2387,David Lee,1477.0,2006-09-23,1453.83,-23.17,2,2007-04-21
2388,Derek Downey,1477.0,2009-02-07,1477.0,0.0,1,2009-02-07
2389,Jamie Yager,1477.0,2010-06-19,1477.0,0.0,1,2010-06-19
2390,Joey Gilbert,1477.0,2001-05-04,1477.0,0.0,1,2001-05-04
2391,Wes Schultz,1477.0,2026-02-28,1477.0,0.0,1,2026-02-28
2392,Sebastian Szalay,1477.0,2026-01-31,1477.0,0.0,1,2026-01-31
2393,Elisha Ellison,1477.0,2025-09-27,1477.0,0.0,1,2025-09-27
2394,SeungGuk Choi,1477.0,2023-02-04,1477.0,0.0,1,2023-02-04
2395,Charlie Ward,1477.0,2016-11-19,1456.02,-20.98,2,2017-07-16
2396,James Llontop,1477.0,2024-04-27,1443.25,-33.75,3,2024-11-16
2397,Jack McGlaughlin,1477.0,1995-07-14,1477.0,0.0,1,1995-07-14
2398,Cory Walmsley,1477.0,2006-08-26,1477.0,0.0,1,2006-08-26
2399,Bentley Syler,1477.0,2015-03-21,1477.0,0.0,1,2015-03-21
2400,Kiefer Crosbie,1477.0,2023-09-09,1436.86,-40.14,3,2025-08-23
2401,Daniel Jolly,1477.0,2015-08-23,1452.23,-24.77,2,2017-02-04
2402,Eldo Xavier Dias,1477.0,1994-12-16,1477.0,0.0,1,1994-12-16
2403,Steve Montgomery,1477.0,2015-06-27,1458.51,-18.49,2,2015-11-14
2404,Steven Koslow,1477.0,2022-12-10,1477.0,0.0,1,2022-12-10
2405,Johnny Rees,1477.0,2008-07-19,1454.0,-23.0,2,2008-12-10
2406,Sean Daugherty,1477.0,1994-03-11,1477.0,0.0,1,1994-03-11
2407,Andy Wang,1477.0,2007-06-23,1477.0,0.0,1,2007-06-23
2408,Richie Smullen,1477.0,2018-07-06,1477.0,0.0,1,2018-07-06
2409,Josh Haynes,1477.0,2006-06-24,1437.99,-39.01,3,2007-04-07
2410,Neil Grove,1477.0,2009-02-21,1477.0,0.0,1,2009-02-21
2411,Eugenio Tadeu,1477.0,1998-03-13,1477.0,0.0,1,1998-03-13
2412,Josh Stuart,1477.0,1998-03-13,1477.0,0.0,1,1998-03-13
2413,Bharat Kandare,1477.0,2017-11-25,1477.0,0.0,1,2017-11-25
2414,Byron Bloodworth,1477.0,2011-10-01,1459.93,-17.07,2,2012-12-29
2415,Richie Hightower,1477.0,2007-12-08,1477.0,0.0,1,2007-12-08
2416,Tiki Ghosn,1477.0,2000-03-10,1419.04,-57.96,4,2004-04-02
2417,Pat Schilling,1477.0,2012-01-20,1455.48,-21.52,2,2012-06-01
2418,James Bochnovic,1477.0,2017-07-08,1454.29,-22.71,2,2018-05-12
2419,Zygimantas Ramaska,1477.0,2024-09-07,1477.0,0.0,1,2024-09-07
2420,John Polakowski,1477.0,2008-12-13,1477.0,0.0,1,2008-12-13
2421,Paulo Santos,1477.0,1998-10-16,1477.0,0.0,1,1998-10-16
2422,Bruno Korea,1477.0,2015-11-07,1477.0,0.0,1,2015-11-07
2423,Dashon Johnson,1477.0,2014-06-28,1454.27,-22.73,2,2014-09-13
2424,Joe Pardo,1477.0,1998-05-15,1477.0,0.0,1,1998-05-15
2425,Sean Gannon,1477.0,2005-10-07,1477.0,0.0,1,2005-10-07
2426,Dorian Price,1477.0,2007-12-08,1477.0,0.0,1,2007-12-08
2427,Duda Santana,1477.0,2019-06-01,1477.0,0.0,1,2019-06-01
2428,Aaron Brink,1477.0,2000-11-17,1477.0,0.0,1,2000-11-17
2429,Aaron Wilkinson,1477.0,2010-12-04,1477.0,0.0,1,2010-12-04
2430,Robert Valentin,1477.0,2024-08-24,1441.99,-35.01,3,2025-07-19
2431,Max Gimenis,1477.0,2025-11-08,1477.0,0.0,1,2025-11-08
2432,Anistavio Medeiros,1477.0,2012-06-23,1477.0,0.0,1,2012-06-23
2433,Fabiano Scherner,1477.0,2005-10-03,1457.86,-19.14,2,2006-05-27
2434,Aalon Cruz,1477.0,2020-02-29,1456.02,-20.98,2,2021-03-06
2435,Marcio Alexandre Junior,1477.0,2014-05-31,1443.39,-33.61,3,2015-12-12
2436,Suman Mokhtarian,1477.0,2018-12-01,1453.29,-23.71,2,2019-12-21
2437,Sherman Pendergarst,1477.0,2006-11-18,1477.0,0.0,1,2006-11-18
2438,Luis Ramos,1477.0,2011-08-27,1459.15,-17.85,2,2012-06-22
2439,Alex Schoenauer,1477.0,2005-04-09,1477.0,0.0,1,2005-04-09
2440,Icho Larenas,1477.0,2006-03-04,1477.0,0.0,1,2006-03-04
2441,Michel Batista,1477.0,2018-11-30,1477.0,0.0,1,2018-11-30
2442,Gerald Strebendt,1477.0,2003-09-26,1477.0,0.0,1,2003-09-26
2443,Sammy Morgan,1477.0,2005-11-05,1456.94,-20.06,2,2006-08-17
2444,Jack May,1477.0,2014-04-19,1456.73,-20.27,2,2014-08-16
2445,Keigo Kunihara,1477.0,2005-10-07,1477.0,0.0,1,2005-10-07
2446,Lowell Anderson,1477.0,1999-09-24,1477.0,0.0,1,1999-09-24
2447,Brad Morris,1477.0,2008-04-19,1456.02,-20.98,2,2008-09-17
2448,Tommy Speer,1477.0,2007-12-08,1455.41,-21.59,2,2008-04-02
2449,Jeremy Larsen,1477.0,2012-06-01,1435.38,-41.62,3,2013-10-19
2450,Billy Miles,1477.0,2007-12-08,1477.0,0.0,1,2007-12-08
2451,James Giboo,1477.0,2008-07-19,1477.0,0.0,1,2008-07-19
2452,Josh Ferguson,1477.0,2011-12-03,1460.21,-16.79,2,2012-07-11
2453,Victor Rodriguez,1477.0,2020-10-31,1454.96,-22.04,2,2021-05-22
2454,Kalindra Faria,1477.0,2017-10-07,1436.01,-40.99,3,2018-08-25
2455,Bristol Marunde,1477.0,2013-04-13,1456.02,-20.98,2,2013-08-03
2456,Crafton Wallace,1477.0,2006-08-17,1459.84,-17.16,2,2006-10-10
2457,Wade Shipp,1477.0,2004-04-02,1477.0,0.0,1,2004-04-02
2458,Bob Gilstrap,1477.0,1998-05-15,1477.0,0.0,1,1998-05-15
2459,Humberto Brown Morrison,1477.0,2014-11-15,1477.0,0.0,1,2014-11-15
2460,Jason Fairn,1477.0,1994-12-16,1477.0,0.0,1,1994-12-16
2461,Marcus Jones,1477.0,2009-12-05,1477.0,0.0,1,2009-12-05
2462,Ross Pointon,1477.0,2006-06-24,1452.07,-24.93,2,2007-01-25
2463,Joey Roberts,1477.0,1999-03-05,1477.0,0.0,1,1999-03-05
2464,Albert Cheng,1477.0,2014-03-01,1477.0,0.0,1,2014-03-01
2465,Richardson Moreira,1477.0,2014-05-31,1460.37,-16.63,2,2015-01-31
2466,Cesar Arzamendia,1477.0,2015-11-21,1454.25,-22.75,2,2016-07-30
2467,Delson Heleno,1477.0,2012-06-23,1477.0,0.0,1,2012-06-23
2468,Rodrigo Sezinando,1477.0,2025-09-13,1477.0,0.0,1,2025-09-13
2469,Oli Thompson,1477.0,2012-03-02,1455.97,-21.03,2,2012-08-04
2470,Brodie Farber,1477.0,2008-07-19,1456.63,-20.37,2,2008-12-10
2471,Flavio Luiz Moura,1477.0,1999-07-16,1477.0,0.0,1,1999-07-16
2472,Adam Cella,1477.0,2013-04-06,1477.0,0.0,1,2013-04-06
2473,Besam Yousef,1477.0,2012-04-14,1456.93,-20.07,2,2013-04-06
2474,Manuel Rodriguez,1477.0,2012-12-14,1477.0,0.0,1,2012-12-14
2475,Hayder Hassan,1477.0,2015-07-12,1454.26,-22.74,2,2015-12-19
2476,Justin James,1477.0,2006-10-14,1477.0,0.0,1,2006-10-14
2477,Chris Condo,1477.0,1999-05-07,1477.0,0.0,1,1999-05-07
2478,Jimmy Quinlan,1477.0,2013-04-13,1477.0,0.0,1,2013-04-13
2479,Mario Neto,1477.0,2006-09-23,1477.0,0.0,1,2006-09-23
2480,Sheila Gaff,1477.0,2013-04-27,1456.02,-20.98,2,2013-08-03
2481,Khadis Ibragimov,1477.0,2019-08-31,1423.74,-53.26,4,2020-09-26
2482,Edilberto de Oliveira,1477.0,2007-04-21,1456.38,-20.62,2,2007-09-19
2483,Kris McCray,1477.0,2010-06-19,1443.98,-33.02,3,2011-03-26
2484,Wagner Silva,1477.0,2014-05-31,1458.19,-18.81,2,2014-11-08
2485,Cale Yarbrough,1477.0,2008-07-19,1477.0,0.0,1,2008-07-19
2486,Anthony Ivy,1477.0,2020-06-13,1459.66,-17.34,2,2020-09-12
2487,David Hood,1477.0,1995-09-08,1477.0,0.0,1,1995-09-08
2488,Will Campuzano,1477.0,2010-12-04,1424.98,-52.02,4,2014-03-15
2489,Pat Healy,1477.0,2006-08-17,1424.65,-52.35,6,2014-07-16
2490,Roque Martinez,1477.0,2020-09-12,1438.03,-38.97,3,2021-06-19
2491,Tom Egan,1477.0,2009-01-17,1477.0,0.0,1,2009-01-17
2492,Leigh Remedios,1477.0,2002-07-13,1477.0,0.0,1,2002-07-13
2493,Rolles Gracie,1477.0,2010-02-06,1477.0,0.0,1,2010-02-06
2494,Frank Lester,1477.0,2009-06-20,1477.0,0.0,1,2009-06-20
2495,Fernando Bruno,1477.0,2015-08-01,1461.55,-15.45,2,2016-07-08
2496,Sean Soriano,1477.0,2014-01-04,1403.36,-73.64,5,2021-11-20
2497,Alexandre Dantas,1477.0,2000-09-22,1456.95,-20.05,2,2003-02-28
2498,Josh Rafferty,1477.0,2005-04-09,1477.0,0.0,1,2005-04-09
2499,Zach Light,1477.0,2002-06-22,1477.0,0.0,1,2002-06-22
2500,Eric Martin,1477.0,1997-02-07,1477.0,0.0,1,1997-02-07
2501,Chris Saunders,1477.0,2012-06-01,1477.0,0.0,1,2012-06-01
2502,Kevin Rosier,1477.0,1994-12-16,1477.0,0.0,1,1994-12-16
2503,Andy Anderson,1477.0,1995-04-07,1477.0,0.0,1,1995-04-07
2504,John Phillips,1477.0,2018-03-17,1426.75,-50.25,6,2020-10-17
2505,Tim McKenzie,1477.0,2009-04-01,1477.0,0.0,1,2009-04-01
2506,Darrill Schoonover,1477.0,2009-12-05,1477.0,0.0,1,2009-12-05
2507,Mike Lullo,1477.0,2010-11-20,1458.76,-18.24,2,2011-09-17
2508,Kerry Schall,1477.0,2005-11-05,1477.0,0.0,1,2005-11-05
2509,Danillo Villefort,1477.0,2009-08-08,1477.0,0.0,1,2009-08-08
2510,Jacob Kilburn,1477.0,2019-12-07,1457.08,-19.92,2,2021-01-16
2511,Razak Al-Hassan,1477.0,2008-12-10,1458.07,-18.93,2,2009-10-24
2512,Felix Lee Mitchell,1477.0,1994-09-09,1441.72,-35.28,3,1996-12-07
2513,Fred Ettish,1477.0,1994-03-11,1477.0,0.0,1,1994-03-11
2514,Josh Bryant,1477.0,2010-06-19,1477.0,0.0,1,2010-06-19
2515,Damacio Page,1477.0,2011-03-03,1431.75,-45.25,3,2012-07-11
2516,Vinicius Queiroz,1477.0,2010-10-16,1477.0,0.0,1,2010-10-16
2517,Ulysses Gomez,1477.0,2012-08-04,1457.12,-19.88,2,2013-02-16
2518,Shane Primm,1477.0,2008-12-13,1477.0,0.0,1,2008-12-13
2519,Wagner Campos,1477.0,2012-06-23,1477.0,0.0,1,2012-06-23
2520,Wes Combs,1477.0,2006-06-24,1454.39,-22.61,2,2006-08-26
2521,Ryan Madigan,1476.95,2009-03-07,1476.95,0.0,1,2009-03-07
2522,CJ Keith,1476.94,2012-06-22,1456.57,-20.38,2,2013-01-19
2523,Jim Mullen,1476.94,1997-02-07,1476.94,0.0,1,1997-02-07
2524,Abdul-Kareem Al-Selwady,1476.91,2024-03-02,1476.91,0.0,1,2024-03-02
2525,Gideon Ray,1476.91,2005-02-05,1436.79,-40.12,3,2006-11-11
2526,Scott Junk,1476.9,2007-09-22,1476.9,0.0,1,2007-09-22
2527,Ryan Parker,1476.88,1995-09-08,1476.88,0.0,1,1995-09-08
2528,Istela Nunes,1476.85,2021-10-16,1409.65,-67.2,5,2025-04-05
2529,David Levicki,1476.84,1994-03-11,1476.84,0.0,1,1994-03-11
2530,Marcin Bandel,1476.84,2014-10-04,1455.88,-20.96,2,2015-04-11
2531,Jake Lindsey,1476.84,2014-06-07,1435.21,-41.63,3,2015-03-14
2532,Colin Robinson,1476.82,2007-06-16,1454.07,-22.75,2,2008-01-19
2533,Jeff Curran,1476.79,2004-01-31,1439.98,-36.8,3,2012-05-15
2534,Wulijiburen,1476.66,2017-11-25,1435.81,-40.84,3,2019-02-09
2535,Khusein Askhabov,1476.66,2023-02-18,1476.66,0.0,1,2023-02-18
2536,Chris Avila,1476.64,2016-08-20,1456.6,-20.04,2,2016-11-05
2537,Kevin Natividad,1476.64,2020-10-31,1439.82,-36.82,3,2022-11-19
2538,Rick Davis,1476.63,2006-05-27,1476.63,0.0,1,2006-05-27
2539,Bobby Voelker,1476.62,2013-03-16,1420.1,-56.51,4,2014-06-07
2540,Maciej Jewtuszko,1476.56,2011-02-26,1476.56,0.0,1,2011-02-26
2541,Nick Penner,1476.55,2012-03-02,1455.61,-20.94,2,2012-12-14
2542,Jeff Newton,1476.51,2005-11-19,1476.51,0.0,1,2005-11-19
2543,Vince Cachero,1476.5,2020-08-01,1455.57,-20.93,2,2021-02-27
2544,Paul Bradley,1476.46,2011-08-06,1463.02,-13.44,2,2011-11-12
2545,Angel Pacheco,1476.39,2024-03-30,1458.21,-18.18,2,2026-02-28
2546,Nick Aguirre,1476.38,2023-01-14,1455.46,-20.92,2,2023-11-18
2547,Yuri Vaulin,1476.38,1997-07-27,1476.38,0.0,1,1997-07-27
2548,Aaron Phillips,1476.37,2014-05-24,1420.32,-56.05,4,2023-04-15
2549,Konstantin Erokhin,1476.31,2015-01-24,1456.73,-19.58,2,2015-12-11
2550,David Dodd,1476.31,1999-07-16,1456.31,-20.01,2,2000-06-09
2551,Rin Nakai,1476.31,2014-09-20,1456.47,-19.84,2,2016-03-19
2552,Jerome Rivera,1476.25,2020-09-19,1414.4,-61.85,4,2021-07-10
2553,Guilherme Vasconcelos,1476.25,2014-07-05,1476.25,0.0,1,2014-07-05
2554,Xavier Foupa-Pokam,1476.24,2009-04-18,1453.28,-22.96,2,2009-05-23
2555,Ryan MacDonald,1476.22,2019-03-23,1454.04,-22.19,2,2019-09-14
2556,Marcelo Rojo,1476.17,2021-03-13,1439.48,-36.69,3,2022-12-03
2557,Roger Bowling,1476.15,2013-04-20,1455.66,-20.49,3,2013-12-14
2558,Diego Saraiva,1476.11,2007-02-03,1436.15,-39.96,3,2007-09-22
2559,Luke Caudillo,1476.08,2007-06-12,1453.41,-22.67,2,2007-11-17
2560,Roldan Sangcha'an,1476.06,2014-06-28,1451.58,-24.49,2,2015-05-16
2561,Jorge de Oliveira,1476.06,2014-11-08,1453.3,-22.76,2,2015-03-21
2562,Gloria de Paula,1476.04,2022-02-19,1457.05,-18.99,4,2022-06-18
2563,Samy Schiavo,1476.0,2008-04-02,1453.23,-22.77,2,2008-10-18
2564,Mark Holst,1475.99,2010-06-19,1455.1,-20.89,2,2010-10-16
2565,Reza Nasri,1475.98,1996-09-20,1475.98,0.0,1,1996-09-20
2566,Daiju Takase,1475.96,1999-07-16,1438.19,-37.77,3,2000-12-16
2567,Charalampos Grigoriou,1475.93,2024-03-16,1451.0,-24.93,2,2024-08-10
2568,Braxton Smith,1475.93,2023-05-06,1475.93,0.0,1,2023-05-06
2569,Anton Zafir,1475.76,2015-11-14,1453.97,-21.79,2,2016-07-08
2570,Solomon Hutcherson,1475.6,2006-06-24,1475.6,0.0,1,2006-06-24
2571,Max Rohskopf,1475.59,2020-06-20,1475.59,0.0,1,2020-06-20
2572,Sarah Alpar,1475.57,2020-09-19,1455.63,-19.94,2,2021-09-18
2573,Tommy Hayden,1475.54,2012-01-20,1454.92,-20.61,2,2012-08-11
2574,Ernie Verdicia,1475.53,1995-04-07,1475.53,0.0,1,1995-04-07
2575,John Yannis,1475.51,2025-08-02,1475.51,0.0,1,2025-08-02
2576,Eddie Mendez,1475.51,2013-06-08,1475.51,0.0,1,2013-06-08
2577,Eiji Mitsuoka,1475.49,2012-02-25,1458.49,-17.0,2,2012-08-11
2578,Kyle Stewart,1475.48,2019-01-19,1453.8,-21.68,2,2019-07-27
2579,Tony Petarra,1475.47,1999-05-07,1475.47,0.0,1,1999-05-07
2580,Zarah Fairn,1475.46,2019-10-05,1423.47,-51.99,4,2023-09-02
2581,Sung Bin Jo,1475.41,2019-06-01,1475.41,0.0,1,2019-06-01
2582,Danilo Belluardo,1475.39,2019-06-01,1454.55,-20.83,2,2019-09-28
2583,Allen Berube,1475.38,2007-06-23,1475.38,0.0,1,2007-06-23
2584,Ronald Jhun,1475.37,2004-08-21,1475.37,0.0,1,2004-08-21
2585,Josias Musasa,1475.35,2025-03-15,1453.57,-21.78,2,2025-09-27
2586,Joe Vedepo,1475.34,2008-09-17,1454.16,-21.18,2,2009-04-01
2587,Shane Howell,1475.34,2014-06-28,1455.53,-19.82,2,2015-01-18
2588,Scott Fiedler,1475.32,1996-07-12,1475.32,0.0,1,1996-07-12
2589,Genaro Valdez,1475.32,2022-01-22,1435.06,-40.26,3,2023-07-15
2590,Rob Yundt,1475.31,2008-02-02,1454.49,-20.83,2,2008-06-21
2591,Scott Baker,1475.31,1994-03-11,1475.31,0.0,1,1994-03-11
2592,TJ Laramie,1475.31,2020-09-19,1460.46,-14.85,2,2022-04-16
2593,Houston Dorr,1475.3,1997-10-17,1475.3,0.0,1,1997-10-17
2594,Denys Bondar,1475.29,2022-02-05,1437.57,-37.72,3,2024-02-24
2595,Joshua Weems,1475.28,2022-10-29,1475.28,0.0,1,2022-10-29
2596,Mandy Bohm,1475.27,2021-09-18,1469.58,-5.69,3,2023-05-13
2597,Wendell Oliveira Marques,1475.24,2014-09-13,1454.42,-20.82,2,2015-05-30
2598,Wes Albritton,1475.24,1997-05-30,1475.24,0.0,1,1997-05-30
2599,John Campetella,1475.22,1996-07-12,1475.22,0.0,1,1996-07-12
2600,Shunichi Shimizu,1475.21,2014-01-04,1475.21,0.0,1,2014-01-04
2601,Marcos Mariano,1475.2,2019-02-09,1455.45,-19.74,2,2019-09-21
2602,Shannon Ross,1475.19,2023-02-11,1435.74,-39.45,3,2023-12-09
2603,Jason Gilliam,1475.18,2007-03-03,1449.13,-26.05,2,2007-07-07
2604,Yusaku Kinoshita,1475.18,2023-02-04,1454.36,-20.82,2,2023-08-26
2605,Ricky Rainey,1475.18,2018-04-14,1457.57,-17.61,2,2018-11-30
2606,Ivan Serati,1475.16,2009-01-17,1475.16,0.0,1,2009-01-17
2607,Keith Mielke,1475.15,1996-02-16,1475.15,0.0,1,1996-02-16
2608,Dieusel Berto,1475.15,1996-07-12,1475.15,0.0,1,1996-07-12
2609,Jackie Lee,1475.15,1997-02-07,1475.15,0.0,1,1997-02-07
2610,Brian Geraghty,1475.13,2007-06-23,1475.13,0.0,1,2007-06-23
2611,Hector Ramirez,1475.13,2006-11-18,1458.5,-16.63,2,2007-06-16
2612,Charlie Valencia,1475.13,2011-04-30,1475.13,0.0,1,2011-04-30
2613,Thibault Gouti,1475.1,2016-02-27,1432.38,-42.72,6,2018-10-27
2614,Edward Faaloloto,1475.06,2011-06-26,1457.21,-17.85,2,2011-11-05
2615,Erik Silva,1475.06,2022-12-10,1437.43,-37.63,3,2026-02-28
2616,Boston Salmon,1475.06,2019-04-13,1451.97,-23.1,2,2019-10-18
2617,Yuneisy Duben,1475.05,2025-03-15,1475.05,0.0,1,2025-03-15
2618,Paul Georgieff,1475.04,2007-12-08,1475.04,0.0,1,2007-12-08
2619,Sean Alvarez,1474.98,2003-04-25,1474.98,0.0,1,2003-04-25
2620,Roland Payne,1474.98,1994-09-09,1474.98,0.0,1,1994-09-09
2621,Courtney Turner,1474.98,1998-03-13,1474.98,0.0,1,1998-03-13
2622,Dmitrii Smoliakov,1474.98,2016-07-23,1431.46,-43.52,3,2019-04-27
2623,Ray Wizard,1474.98,1994-03-11,1474.98,0.0,1,1994-03-11
2624,Kristian Rothaermel,1474.98,2006-06-28,1474.98,0.0,1,2006-06-28
2625,Masutatsu Yano,1474.98,1999-11-19,1474.98,0.0,1,1999-11-19
2626,Ansar Chalangov,1474.98,2005-11-19,1455.83,-19.15,2,2006-04-06
2627,Nate Schroeder,1474.98,2000-06-09,1474.98,0.0,1,2000-06-09
2628,Roger Zapata,1474.98,2015-09-26,1474.98,0.0,1,2015-09-26
2629,Donnie Chappell,1474.98,1997-07-27,1474.98,0.0,1,1997-07-27
2630,Dmitri Stepanov,1474.98,1997-05-30,1474.98,0.0,1,1997-05-30
2631,Filip Pejic,1474.92,2016-04-10,1474.92,0.0,1,2016-04-10
2632,Larry Cureton,1474.84,1995-04-07,1456.22,-18.62,2,1995-09-08
2633,Robert Lucarelli,1474.81,1994-03-11,1474.81,0.0,1,1994-03-11
2634,Steve Judson,1474.81,1999-09-24,1454.03,-20.78,2,2000-03-10
2635,James Lee,1474.81,2008-01-19,1474.81,0.0,1,2008-01-19
2636,Saeed Hosseini,1474.8,1997-05-30,1474.8,0.0,1,1997-05-30
2637,Zane Frazier,1474.8,1996-05-17,1474.8,0.0,1,1996-05-17
2638,Elias Garcia,1474.76,2018-07-14,1454.88,-19.88,2,2018-12-01
2639,Brandon Jenkins,1474.74,2021-09-18,1457.94,-16.8,2,2022-04-16
2640,Chris Liguori,1474.74,2003-11-21,1474.74,0.0,1,2003-11-21
2641,Drako Rodriguez,1474.68,2021-02-20,1453.92,-20.76,2,2021-08-07
2642,Hu Yaozong,1474.64,2017-11-25,1434.39,-40.25,3,2021-10-30
2643,Liang Na,1474.62,2021-04-24,1413.39,-61.23,4,2024-04-27
2644,Fernie Garcia,1474.6,2022-05-07,1419.36,-55.24,4,2024-02-10
2645,Kody Steele,1474.54,2025-02-08,1474.54,0.0,1,2025-02-08
2646,Alberto Uda,1474.54,2016-05-29,1453.78,-20.76,2,2016-08-20
2647,Antonio Dos Santos,1474.27,2014-12-20,1451.78,-22.49,2,2015-06-20
2648,Steve Kennedy,1474.08,2015-06-20,1452.58,-21.5,2,2015-11-14
2649,Rafael Tobias,1474.05,2026-03-07,1474.05,0.0,1,2026-03-07
2650,Felipe Olivieri,1473.85,2016-01-30,1473.85,0.0,1,2016-01-30
2651,Sean Sharaf,1473.76,2024-10-12,1453.07,-20.69,2,2025-12-13
2652,JP Buys,1473.63,2021-03-20,1420.39,-53.24,4,2023-08-12
2653,Connor Matthews,1473.48,2024-03-30,1433.93,-39.55,3,2025-05-17
2654,Kelly Faszholz,1473.46,2016-02-21,1456.39,-17.07,2,2016-10-01
2655,Joao Pierini,1473.46,2002-06-22,1473.46,0.0,1,2002-06-22
2656,Cameron Dollar,1473.16,2009-06-20,1473.16,0.0,1,2009-06-20
